Filename,NUV,FUV,EUV
lte.photo.Teff=3150.logg=5.3.mass=0.08.pout=1e-05.fits,2.349939216358930,2.54997896395711E-07,5.42401121467981E-22
lte.photo.Teff=3150.logg=5.3.mass=0.18.pout=1e-05.fits,2.3583735517134600,2.59812256572449E-07,5.90260570375435E-22
lte.photo.Teff=3150.logg=5.6.mass=0.08.pout=1e-05.fits,2.0056658864112400,3.00074695692051E-07,6.87810674249999E-22
lte.photo.Teff=3150.logg=5.6.mass=0.18.pout=1e-05.fits,1.9912689471735100,2.96633760433687E-07,6.86083289408585E-22
lte.photo.Teff=3150.logg=5.mass=0.08.pout=1e-05.fits,2.6904332113946900,2.10662432667199E-07,3.9944794914994E-22
lte.photo.Teff=3150.logg=5.mass=0.18.pout=1e-05.fits,2.736257567160230,2.23935242420244E-07,4.91771689121923E-22
lte.photo.Teff=3450.logg=4.4.mass=0.2.pout=1e-05.fits,20.572263524388200,0.00010753829327946100,2.37549459315305E-16
lte.photo.Teff=3450.logg=4.4.mass=0.4.pout=1e-05.fits,20.683354350080900,0.0001093073088316520,2.45465586161881E-16
lte.photo.Teff=3450.logg=4.4.mass=0.6.pout=1e-05.fits,20.73034930269530,0.00011012889312695600,2.49218872998344E-16
lte.photo.Teff=3450.logg=4.7.mass=0.2.pout=1e-05.fits,23.68281526950600,0.0001538320715983310,4.84313645118688E-16
lte.photo.Teff=3450.logg=4.7.mass=0.4.pout=1e-05.fits,25.747589780120900,0.00017604270558888500,6.44212985291798E-16
lte.photo.Teff=3450.logg=4.7.mass=0.6.pout=1e-05.fits,26.413101136109100,0.0001841573616413840,7.06924316658009E-16
lte.photo.Teff=3450.logg=5.3.mass=0.2.pout=1e-05.fits,25.008567294031700,0.00020241981870187900,9.89906672006617E-16
lte.photo.Teff=3450.logg=5.3.mass=0.4.pout=1e-05.fits,23.874523944859300,0.00018405725054265000,8.66036611342397E-16
lte.photo.Teff=3450.logg=5.3.mass=0.6.pout=1e-05.fits,23.803920825489000,0.0001823059908070570,8.56567023257443E-16
lte.photo.Teff=3450.logg=5.6.mass=0.2.pout=1e-05.fits,23.447755536620300,0.00019384704567246600,9.84811201963399E-16
lte.photo.Teff=3450.logg=5.6.mass=0.4.pout=1e-05.fits,22.57943311793990,0.00017801857762939100,8.66339546849835E-16
lte.photo.Teff=3450.logg=5.6.mass=0.6.pout=1e-05.fits,22.657416678344200,0.00017897392455701800,8.78205498837044E-16
lte.photo.Teff=3450.logg=5.mass=0.2.pout=1e-05.fits,26.040979529081100,0.00019888076244377100,8.73311333981508E-16
lte.photo.Teff=3450.logg=5.mass=0.4.pout=1e-05.fits,23.930580165146700,0.00017117926108834100,6.85485693725251E-16
lte.photo.Teff=3450.logg=5.mass=0.6.pout=1e-05.fits,24.10830639160600,0.00017452829557666600,7.08144513949028E-16
lte.photo.Teff=3500.logg=4.4.mass=0.2.pout=1e-05.fits,26.648826698973600,0.00017913528048847700,5.49710752949844E-16
lte.photo.Teff=3500.logg=4.4.mass=0.4.pout=1e-05.fits,26.788485788677800,0.00018162113228240200,5.65378742076971E-16
lte.photo.Teff=3500.logg=4.4.mass=0.6.pout=1e-05.fits,26.850317173674800,0.00018277129739143500,5.72763803430871E-16
lte.photo.Teff=3500.logg=4.7.mass=0.2.pout=1e-05.fits,27.121512506025600,0.00021346087072102400,8.33948446080494E-16
lte.photo.Teff=3500.logg=4.7.mass=0.4.pout=1e-05.fits,27.644039093712400,0.00022266634595465200,8.96107998282263E-16
lte.photo.Teff=3500.logg=4.7.mass=0.6.pout=1e-05.fits,27.75366788178840,0.00022485748744944300,9.12234853730182E-16
lte.photo.Teff=3500.logg=5.3.mass=0.2.pout=1e-05.fits,32.804878972260200,0.0003685858987363470,2.59470408334497E-15
lte.photo.Teff=3500.logg=5.3.mass=0.4.pout=1e-05.fits,32.85809633962930,0.0003712605722113090,2.63290592543607E-15
lte.photo.Teff=3500.logg=5.3.mass=0.6.pout=1e-05.fits,32.71337298008630,0.00036825136530115100,2.60390717931442E-15
lte.photo.Teff=3500.logg=5.6.mass=0.2.pout=1e-05.fits,31.02847155316240,0.0003663868980075080,2.81432730395712E-15
lte.photo.Teff=3500.logg=5.6.mass=0.4.pout=1e-05.fits,31.07210343166180,0.00036904297602626300,2.85489214133044E-15
lte.photo.Teff=3500.logg=5.6.mass=0.6.pout=1e-05.fits,31.18558135854370,0.000371544142814282,2.89283645623945E-15
lte.photo.Teff=3500.logg=5.mass=0.2.pout=1e-05.fits,34.13443466887390,0.0003539154526492610,2.24012769519526E-15
lte.photo.Teff=3500.logg=5.mass=0.4.pout=1e-05.fits,32.964055001266700,0.00033553426848231800,2.05156990003451E-15
lte.photo.Teff=3500.logg=5.mass=0.6.pout=1e-05.fits,29.304343823453500,0.0002787737519684510,1.44520713433393E-15
lte.photo.Teff=3550.logg=4.4.mass=0.2.pout=1e-05.fits,33.80725976634080,0.00027410874862147200,1.12556758590688E-15
lte.photo.Teff=3550.logg=4.4.mass=0.4.pout=1e-05.fits,33.98137441691390,0.00027748573250162600,1.15433340726511E-15
lte.photo.Teff=3550.logg=4.4.mass=0.6.pout=1e-05.fits,34.0542576312434,0.0002790441598705490,1.1678329596808E-15
lte.photo.Teff=3550.logg=4.7.mass=0.2.pout=1e-05.fits,35.08425142202730,0.0003465376124131950,1.81932776328917E-15
lte.photo.Teff=3550.logg=4.7.mass=0.4.pout=1e-05.fits,35.73211848571300,0.000359275667200619,1.9368583899028E-15
lte.photo.Teff=3550.logg=4.7.mass=0.6.pout=1e-05.fits,35.869262824585300,0.0003622817234644090,1.96715639218983E-15
lte.photo.Teff=3550.logg=5.3.mass=0.2.pout=1e-05.fits,42.133726431873000,0.0006150857046514660,5.71576784056702E-15
lte.photo.Teff=3550.logg=5.3.mass=0.4.pout=1e-05.fits,43.763705268382800,0.0006549724322787790,6.44108442642085E-15
lte.photo.Teff=3550.logg=5.3.mass=0.6.pout=1e-05.fits,43.53101069383390,0.0006494488180933900,6.36674734712206E-15
lte.photo.Teff=3550.logg=5.6.mass=0.2.pout=1e-05.fits,42.06626714087580,0.000684575625857728,7.53906205271727E-15
lte.photo.Teff=3550.logg=5.6.mass=0.4.pout=1e-05.fits,42.229962885905700,0.0006906352547363700,7.66364993474626E-15
lte.photo.Teff=3550.logg=5.6.mass=0.6.pout=1e-05.fits,42.25639664649950,0.0006924510485186430,7.70632280111734E-15
lte.photo.Teff=3550.logg=5.mass=0.2.pout=1e-05.fits,42.21566255441470,0.0005406466786353040,4.16202259609799E-15
lte.photo.Teff=3550.logg=5.mass=0.4.pout=1e-05.fits,45.71079666867370,0.0006197970121324500,5.49557032072352E-15
lte.photo.Teff=3550.logg=5.mass=0.6.pout=1e-05.fits,46.866324468002000,0.0006495148991258910,6.07015986960751E-15
lte.photo.Teff=3600.logg=4.4.mass=0.2.pout=1e-05.fits,41.81158293992300,0.00039777894220887500,2.14530750833301E-15
lte.photo.Teff=3600.logg=4.4.mass=0.4.pout=1e-05.fits,42.02353963253130,0.00040234801373954200,2.19615792661359E-15
lte.photo.Teff=3600.logg=4.4.mass=0.6.pout=1e-05.fits,42.11611392100220,0.0004044470852018590,2.2200222997618E-15
lte.photo.Teff=3600.logg=4.7.mass=0.2.pout=1e-05.fits,44.354208568305500,0.0005183758710499810,3.52821111510567E-15
lte.photo.Teff=3600.logg=4.7.mass=0.4.pout=1e-05.fits,45.13843320131130,0.0005352405928263260,3.73282642238279E-15
lte.photo.Teff=3600.logg=4.7.mass=0.6.pout=1e-05.fits,44.93227790692410,0.000531913572411436,3.7012624044436E-15
lte.photo.Teff=3600.logg=5.3.mass=0.2.pout=1e-05.fits,58.6184845366857,0.0011048766078015700,1.49739556426825E-14
lte.photo.Teff=3600.logg=5.3.mass=0.4.pout=1e-05.fits,56.93443491877450,0.0010604985775143400,1.40767425099517E-14
lte.photo.Teff=3600.logg=5.3.mass=0.6.pout=1e-05.fits,58.44874869503110,0.00110491275387281,1.51665236769537E-14
lte.photo.Teff=3600.logg=5.6.mass=0.2.pout=1e-05.fits,56.631200982510500,0.0011835158672259700,1.78097371085203E-14
lte.photo.Teff=3600.logg=5.6.mass=0.4.pout=1e-05.fits,56.154166957040200,0.0011714482666967500,1.75031105593952E-14
