target,st_spectype,st_teff,ra,dec,calib_level,obs_collection,obs_id,target_name,s_ra,s_dec,t_min,t_exptime,wavelength_region,filters,target_classification,t_obs_release,instrument_name,project,distance
BD+03 2562,,4095,177.5647268,2.7601075,2,GALEX,2.95063E+18,MISGCSN1_13060_0234o,177.973571,2.595130736,55645.873,1515.05,UV,NUV,,55992.13329,GALEX,MIS,0
KOI-4777,,3396,287.2621474,42.0322257,2,GALEX,3.72951E+18,MISKEP_09467_0014,287.9856283,41.91195206,55739.24075,1068.6,UV,NUV,,55992.21559,GALEX,MIS,0
Kepler-658,,3733,282.983621,47.5783897,2,GALEX,3.73011E+18,MISKEP_10603_0009,283.737549,47.32395386,55735.13426,1369.85,UV,NUV,,55992.22494,GALEX,MIS,0
Kepler-617,,3678,283.7407247,47.5161237,2,GALEX,3.73011E+18,MISKEP_10603_0009,283.737549,47.32395386,55735.13426,1369.85,UV,NUV,,55992.22494,GALEX,MIS,0
K2-72,,3563,334.6227504,-9.6120084,2,GALEX,3.89248E+18,MISGCSS1_21298_0260,334.529984,-10.04432353,55462.93128,2454.4,UV,NUV,,55993.10395,GALEX,MIS,0
HD 220074,M2 III,3935,350.0599827,61.9701062,2,GALEX,6.37183E+18,AIS_26_1_85,349.5266315,62.50197641,55868.16061,117.05,UV,NUV,,56188.92308,GALEX,AIS,0
K2-321,,3855,156.4054989,2.5138829,2,GALEX,6.38193E+18,AIS_313_1_45,156.6574845,3.065061928,53824.2544,112,UV,NUV,,55351.06439,GALEX,AIS,0
K2-321,,3855,156.4054989,2.5138829,2,GALEX,6.38193E+18,AIS_313_1_45,156.6574845,3.065061928,53824.2544,112,UV,FUV,,55351.06439,GALEX,AIS,0
HD 112640,K0 III,4155,194.2415171,67.2429122,2,GALEX,2.42596E+18,MISDR1_00359_0495,193.7104559,67.34811537,53030.33258,1511.1,UV,NUV,,55275.17132,GALEX,MIS,0
Kepler-1948,,3842,287.3640804,47.7853043,2,GALEX,3.72969E+18,MISKEP_09474_0010,288.0067397,48.21764059,55778.87959,1533.05,UV,NUV,,55992.21777,GALEX,MIS,0
HD 147379,,4126.06,244.1725686,67.2392041,2,GALEX,6.37095E+18,AIS_1_1_43,245.3862617,66.97774261,53531.35273,168,UV,NUV,,55356.432,GALEX,AIS,0
HD 147379,,4126.06,244.1725686,67.2392041,2,GALEX,6.37095E+18,AIS_1_1_43,245.3862617,66.97774261,54199.73205,94,UV,FUV,,55356.432,GALEX,AIS,0
TOI-1696,,3168,65.280648,48.8198312,2,GALEX,6.37289E+18,AIS_56_1_47,64.73917024,48.79461591,53731.6047,220,UV,NUV,,55356.26762,GALEX,AIS,0
TOI-1696,,3168,65.280648,48.8198312,2,GALEX,6.37289E+18,AIS_56_1_47,64.73917024,48.79461591,53731.6047,220,UV,FUV,,55356.26762,GALEX,AIS,0
G 9-40,M2.5 V,3348,134.7188514,21.0747961,2,GALEX,6.37771E+18,AIS_193_1_37,134.4183702,21.55007062,53024.58426,112,UV,FUV,,55398.98275,GALEX,AIS,0
TOI-122,,3318,332.9482355,-58.946085,2,GALEX,6.38376E+18,AIS_365_1_38,333.3549004,-58.85624459,53571.49176,428,UV,NUV,,55422.00273,GALEX,AIS,0
TOI-122,,3318,332.9482355,-58.946085,2,GALEX,6.38376E+18,AIS_365_1_38,333.3549004,-58.85624459,54281.48041,205,UV,FUV,,55422.00273,GALEX,AIS,0
EPIC 211822797,,3811,130.4102091,17.6399744,2,GALEX,3.06801E+18,GI1_092003_NGC2632_MOS03,131.0196009,17.86840317,54114.73877,4266,UV,FUV,,55310.03207,GALEX,GII,2.252088881
Kepler-1904,,3833,288.8744026,51.1542215,2,GALEX,6.37123E+18,AIS_9_1_8,289.5444948,51.1703651,55814.21039,109,UV,NUV,,56188.99405,GALEX,AIS,0
TOI-2285,,3491,332.5632644,58.7060934,2,GALEX,6.3719E+18,AIS_28_1_61,332.6917842,58.38111982,55831.93039,96,UV,NUV,,56189.03376,GALEX,AIS,0
TOI-1685,,3457,68.5939529,43.0370395,2,GALEX,6.37306E+18,AIS_61_1_24,68.19244603,42.68916847,55929.6805,93,UV,NUV,,56189.15128,GALEX,AIS,0
TOI-1411,,4184,232.946047,47.0555507,2,GALEX,6.37496E+18,AIS_115_1_18,232.661105,47.64536323,54196.91363,169,UV,NUV,,55390.87679,GALEX,AIS,0
TOI-1411,,4184,232.946047,47.0555507,2,GALEX,6.37496E+18,AIS_115_1_18,232.661105,47.64536323,54196.91363,169,UV,FUV,,55390.87679,GALEX,AIS,0
TOI-1411,,4184,232.946047,47.0555507,2,GALEX,6.37496E+18,AIS_115_1_27,232.3104948,46.70599677,54196.98648,153,UV,NUV,,55390.88333,GALEX,AIS,0
TOI-1411,,4184,232.946047,47.0555507,2,GALEX,6.37496E+18,AIS_115_1_27,232.3104948,46.70599677,54196.98648,153,UV,FUV,,55390.88333,GALEX,AIS,0
K2-137,,3697,186.870426,-6.1952168,2,GALEX,6.38256E+18,AIS_331_1_16,187.4736111,-6.080748022,53103.57354,207,UV,NUV,,55395.25054,GALEX,AIS,0
K2-137,,3697,186.870426,-6.1952168,2,GALEX,6.38256E+18,AIS_331_1_16,187.4736111,-6.080748022,53103.57354,207,UV,FUV,,55395.25054,GALEX,AIS,0
K2-117,M1.0 V,3676,133.8557342,10.4692176,2,GALEX,6.40894E+18,MISMWS_23989_0197,133.9500749,10.82219903,54834.47844,402.05,UV,NUV,,55797.37036,GALEX,MIS,0
K2-117,M1.0 V,3676,133.8557342,10.4692176,2,GALEX,6.40894E+18,MISMWS_23989_0197,133.9500749,10.82219903,54834.47844,402.05,UV,FUV,,55797.37036,GALEX,MIS,0
Kepler-994,,3878,289.0720752,47.406918,2,GALEX,3.728E+18,MISKEP_08220_0010,289.4190808,47.63081543,55736.02422,1124.7,UV,NUV,,55992.20117,GALEX,MIS,0
Kepler-1022,,4302,289.3520595,46.9736345,2,GALEX,3.72821E+18,MISKEP_08267_0010,289.4169912,46.71800581,55778.46887,826.5,UV,NUV,,55992.205,GALEX,MIS,0
Kepler-895,,4320,289.2906978,51.4089936,2,GALEX,6.37123E+18,AIS_9_1_8,289.5444948,51.1703651,55814.21039,109,UV,NUV,,56188.99405,GALEX,AIS,0
GJ 1214,,2949,258.8313991,4.9606795,2,GALEX,6.37556E+18,AIS_132_1_37,258.6028853,4.701423378,53545.53688,215,UV,NUV,,55414.87843,GALEX,AIS,0
GJ 1214,,2949,258.8313991,4.9606795,2,GALEX,6.37556E+18,AIS_132_1_37,258.6028853,4.701423378,53941.70075,119,UV,FUV,,55414.87843,GALEX,AIS,0
K2-89,,3677,57.0671234,20.4594885,2,GALEX,6.37693E+18,AIS_171_1_89,56.74534645,19.97543084,53694.89925,115.05,UV,NUV,,55424.80565,GALEX,AIS,0
K2-89,,3677,57.0671234,20.4594885,2,GALEX,6.37693E+18,AIS_171_1_89,56.74534645,19.97543084,53694.89925,115.05,UV,FUV,,55424.80565,GALEX,AIS,0
HIP 54373,K5 V,4021,166.8643532,-19.2916857,2,GALEX,6.38232E+18,AIS_324_1_21,166.7106355,-19.58215677,53778.57522,178.05,UV,NUV,,55357.82523,GALEX,AIS,0
HIP 54373,K5 V,4021,166.8643532,-19.2916857,2,GALEX,6.38232E+18,AIS_324_1_21,166.7106355,-19.58215677,53778.57522,178.05,UV,FUV,,55357.82523,GALEX,AIS,0
K2-25,,3204,63.2739346,15.2477027,2,GALEX,6.40405E+18,MISMWS_18884_0173,62.8376398,15.6953828,54817.0124,339.2,UV,NUV,,55797.25588,GALEX,MIS,0
K2-25,,3204,63.2739346,15.2477027,2,GALEX,6.40405E+18,MISMWS_18884_0173,62.8376398,15.6953828,54817.0124,339.2,UV,FUV,,55797.25588,GALEX,MIS,0
K2-384,M4 V,3623,20.4998403,0.7509701,2,GALEX,2.91327E+18,MISWZS01_17323_0267,20.96889289,0.77291042,54375.56363,3116.25,UV,NUV,,55274.91796,GALEX,MIS,0
K2-384,M4 V,3623,20.4998403,0.7509701,2,GALEX,2.91327E+18,MISWZS01_17323_0267,20.96889289,0.77291042,54375.56363,3116.25,UV,FUV,,55274.91796,GALEX,MIS,0
CD Cet,M5.0 V,3130,48.3530155,4.7751881,2,GALEX,3.78077E+18,MISGCSS_18458_2335,48.23451689,5.214055884,54773.72939,1573.15,UV,NUV,,55274.95152,GALEX,MIS,0
CD Cet,M5.0 V,3130,48.3530155,4.7751881,2,GALEX,3.78077E+18,MISGCSS_18458_2335,48.23451689,5.214055884,54773.72939,1573.15,UV,FUV,,55274.95152,GALEX,MIS,0
Kepler-551,,4282,285.485045,48.0543774,2,GALEX,6.37123E+18,AIS_9_1_93,285.0787174,47.92418538,53982.31454,170,UV,NUV,,55355.91878,GALEX,AIS,0
Kepler-551,,4282,285.485045,48.0543774,2,GALEX,6.37123E+18,AIS_9_1_93,285.0787174,47.92418538,53982.31454,170,UV,FUV,,55355.91878,GALEX,AIS,0
TOI-1693,,3499,90.3083455,34.7730904,2,GALEX,6.37324E+18,AIS_66_1_54,89.72432404,35.15342582,53734.2769,183.05,UV,NUV,,55361.04543,GALEX,AIS,0
TOI-1693,,3499,90.3083455,34.7730904,2,GALEX,6.37324E+18,AIS_66_1_54,89.72432404,35.15342582,53734.2769,183.05,UV,FUV,,55361.04543,GALEX,AIS,0
K2-71,,4006,341.7248656,-9.8816109,2,GALEX,6.37647E+18,AIS_158_1_28,341.7194378,-9.580379517,53990.80035,224,UV,NUV,,55399.8416,GALEX,AIS,0
K2-71,,4006,341.7248656,-9.8816109,2,GALEX,6.37647E+18,AIS_158_1_28,341.7194378,-9.580379517,53990.80035,224,UV,FUV,,55399.8416,GALEX,AIS,0
HD 95127,K0,4218,164.8961152,43.8144094,2,GALEX,3.80973E+18,MISGCSN1_01468_0092,165.6136518,43.86097372,55224.46237,1690.1,UV,NUV,,55275.34598,GALEX,MIS,0
Gl 378,M1,3879,150.5865513,48.0824515,2,GALEX,6.37377E+18,AIS_81_1_39,151.1183043,47.88751186,54141.45252,122,UV,NUV,,55375.79112,GALEX,AIS,0
Gl 378,M1,3879,150.5865513,48.0824515,2,GALEX,6.37377E+18,AIS_81_1_39,151.1183043,47.88751186,54141.45252,122,UV,FUV,,55375.79112,GALEX,AIS,0
EPIC 206042996,,4114,337.5136198,-13.6101475,2,GALEX,6.37999E+18,AIS_258_1_1,337.6506667,-14.09421328,55845.62147,106,UV,NUV,,56189.35039,GALEX,AIS,0
TOI-2406,,3163,8.8060544,-3.3720833,2,GALEX,2.91763E+18,MISWZS01_29199_0268,8.677029375,-2.926330137,54036.74201,1448.75,UV,NUV,,55277.73204,GALEX,MIS,0
Kepler-1649,,2703,292.5029676,41.8299933,2,GALEX,3.72891E+18,MISKEP_08568_0015,291.8005173,41.81721375,55740.27068,300.15,UV,NUV,,55992.21041,GALEX,MIS,0
GJ 9827,,4255,351.7717763,-1.2853435,2,GALEX,6.3763E+18,AIS_153_1_18,351.2580368,-1.239189411,52929.97764,109,UV,NUV,,55361.80542,GALEX,AIS,0
GJ 9827,,4255,351.7717763,-1.2853435,2,GALEX,6.3763E+18,AIS_153_1_18,351.2580368,-1.239189411,52929.97763,110,UV,FUV,,55361.80542,GALEX,AIS,0
K2-344,,3807,136.3614923,21.6685886,2,GALEX,6.37771E+18,AIS_193_1_46,135.9255397,22.13267373,53024.59794,280,UV,NUV,,55398.99218,GALEX,AIS,0
K2-344,,3807,136.3614923,21.6685886,2,GALEX,6.37771E+18,AIS_193_1_46,135.9255397,22.13267373,53024.59794,280,UV,FUV,,55398.99218,GALEX,AIS,0
K2-344,,3807,136.3614923,21.6685886,2,GALEX,6.37771E+18,AIS_193_1_55,136.7482478,21.9576402,53784.26006,216,UV,FUV,,55399.04491,GALEX,AIS,0
K2-150,M2.5 V,3499,18.3443908,8.9874328,2,GALEX,6.3802E+18,AIS_264_1_66,18.22756551,8.786319663,54055.65164,215.05,UV,NUV,,55478.10854,GALEX,AIS,0
K2-150,M2.5 V,3499,18.3443908,8.9874328,2,GALEX,6.3802E+18,AIS_264_1_66,18.22756551,8.786319663,54055.65164,215.05,UV,FUV,,55478.10854,GALEX,AIS,0
K2-321,,3855,156.4054989,2.5138829,2,GALEX,2.93118E+18,MISWZN11_24208_0314,156.6647164,3.065848904,54897.12825,4145.8,UV,NUV,,55992.25855,GALEX,MIS,0
TOI-2411,,4099,20.9224567,-8.7017944,2,GALEX,2.43589E+18,MISDR1_29551_0661,21.31058627,-9.013975948,52917.37257,1646.2,UV,NUV,,55279.69624,GALEX,MIS,0
TOI-2411,,4099,20.9224567,-8.7017944,2,GALEX,2.43589E+18,MISDR1_29551_0661,21.31058627,-9.013975948,52917.37257,1646.2,UV,FUV,,55279.69624,GALEX,MIS,0
Kepler-327,,3864,292.6422963,44.0876251,2,GALEX,3.19006E+18,GI5_055002_KEPLER_11B,292.1700984,44.1966375,54965.10931,3444.75,UV,NUV,,55986.22806,GALEX,GII,0
Kepler-327,,3864,292.6422963,44.0876251,2,GALEX,3.19006E+18,GI5_055002_KEPLER_11B,292.1700984,44.1966375,54965.10931,985.6,UV,FUV,,55986.22806,GALEX,GII,0
HD 81817,K3 III,4140,144.2715659,81.3263096,2,GALEX,6.37503E+18,AIS_117_1_93,143.7139016,81.16226174,52976.90535,213,UV,NUV,,55418.00832,GALEX,AIS,0
HD 81817,K3 III,4140,144.2715659,81.3263096,2,GALEX,6.37503E+18,AIS_117_1_93,143.7139016,81.16226174,52976.90535,208,UV,FUV,,55418.00832,GALEX,AIS,0
K2-54,,3798,338.0541631,-17.5440636,2,GALEX,6.37999E+18,AIS_258_1_31,337.4665367,-17.7468146,52872.0985,363.25,UV,NUV,,55420.0253,GALEX,AIS,0
K2-54,,3798,338.0541631,-17.5440636,2,GALEX,6.37999E+18,AIS_258_1_31,337.4665367,-17.7468146,52872.0985,199,UV,FUV,,55420.0253,GALEX,AIS,0
K2-284,,4140,79.1407971,20.2549034,2,GALEX,6.38179E+18,AIS_309_1_4,79.36019528,19.93259159,53733.25494,216.05,UV,NUV,,55419.98906,GALEX,AIS,0
K2-284,,4140,79.1407971,20.2549034,2,GALEX,6.38179E+18,AIS_309_1_4,79.36019528,19.93259159,53733.25494,216.05,UV,FUV,,55419.98906,GALEX,AIS,0
HD 81817,K3 III,4140,144.2715659,81.3263096,2,GALEX,3.36409E+18,WDST_AGK_+81d266_spec,144.268841,81.32628348,53072.87397,1286.900024,UV,NUV,,56086.00215,GALEX,CAS,1.4823382
HD 81817,K3 III,4140,144.2715659,81.3263096,2,GALEX,3.36409E+18,WDST_AGK_+81d266_spec,144.268841,81.32628348,53072.87397,1579,UV,FUV,,56086.00215,GALEX,CAS,1.4823382
NGC 2682 Sand 978,K4 III,4200,132.8228085,11.7562959,2,GALEX,6.37781E+18,AIS_196_1_82,133.2943666,11.58695274,53400.54817,178.05,UV,NUV,,55420.93241,GALEX,AIS,0
NGC 2682 Sand 978,K4 III,4200,132.8228085,11.7562959,2,GALEX,6.37781E+18,AIS_196_1_82,133.2943666,11.58695274,53400.54817,178.05,UV,FUV,,55420.93241,GALEX,AIS,0
GJ 3473,,3347,120.5936065,3.3371629,2,GALEX,6.37809E+18,AIS_204_1_94,120.2872476,3.523644846,53768.37418,160,UV,NUV,,55468.97437,GALEX,AIS,0
GJ 3473,,3347,120.5936065,3.3371629,2,GALEX,6.37809E+18,AIS_204_1_94,120.2872476,3.523644846,53768.37418,160,UV,FUV,,55468.97437,GALEX,AIS,0
GJ 1265,M4.5 V,3236,333.4324675,-17.6870623,2,GALEX,6.37999E+18,AIS_258_1_46,333.0647047,-17.56412738,53584.70551,304.1,UV,NUV,,55420.06536,GALEX,AIS,0
GJ 1265,M4.5 V,3236,333.4324675,-17.6870623,2,GALEX,6.37999E+18,AIS_258_1_46,333.0647047,-17.56412738,54006.55801,202,UV,FUV,,55420.06536,GALEX,AIS,0
GJ 1265,M4.5 V,3236,333.4324675,-17.6870623,2,GALEX,6.44413E+18,CFHTLSD4_css12632,333.4383227,-17.80073874,53622.70825,1600,UV,NUV,,56209.80733,GALEX,DIS,0
GJ 536,,3674,210.2597264,-2.6522901,2,GALEX,2.93487E+18,MISWZN15_33973_0237,210.4038766,-3.015526226,54568.86434,1705,UV,FUV,,55280.03181,GALEX,MIS,0
Kepler-1367,,4106,288.4166786,47.8787308,2,GALEX,3.19024E+18,GI5_055007_KEPLER_06B,288.1746967,47.68601623,54963.19168,4991.6,UV,NUV,,55986.23002,GALEX,GII,0
K2-322,,4141,156.6226981,4.7640203,2,GALEX,2.83804E+18,MISDR2_24152_0575,156.7937763,4.665117428,53456.15233,3616.15,UV,NUV,,55275.26388,GALEX,MIS,0
K2-322,,4141,156.6226981,4.7640203,2,GALEX,2.83804E+18,MISDR2_24152_0575,156.7937763,4.665117428,54894.12038,1955.1,UV,FUV,,55275.26388,GALEX,MIS,0
Kepler-1049,,4025,287.3469567,47.7729078,2,GALEX,3.19024E+18,GI5_055007_KEPLER_06B,288.1746967,47.68601623,54963.19168,4991.6,UV,NUV,,55986.23002,GALEX,GII,0
Kepler-1049,,4025,287.3469567,47.7729078,2,GALEX,3.19024E+18,GI5_055007_KEPLER_06B,288.1746967,47.68601623,54963.19168,1309.05,UV,FUV,,55986.23002,GALEX,GII,0
K2-17,,4102,178.3296746,6.4123178,2,GALEX,6.37911E+18,AIS_233_1_35,178.4876929,6.479576882,53075.95521,136,UV,NUV,,55418.80769,GALEX,AIS,0
K2-17,,4102,178.3296746,6.4123178,2,GALEX,6.37911E+18,AIS_233_1_35,178.4876929,6.479576882,53075.95521,136,UV,FUV,,55418.80769,GALEX,AIS,0
K2-54,,3798,338.0541631,-17.5440636,2,GALEX,6.37999E+18,AIS_258_1_30,338.4378005,-17.9525819,52872.09699,192,UV,NUV,,55420.02309,GALEX,AIS,0
K2-54,,3798,338.0541631,-17.5440636,2,GALEX,6.37999E+18,AIS_258_1_30,338.4378005,-17.9525819,52872.09699,192,UV,FUV,,55420.02309,GALEX,AIS,0
HD 238090,M0.0 V,3933,183.0886375,54.486153,2,GALEX,3.86071E+18,MISGCSN3_00922_0100,183.4236606,54.31098526,55621.00983,1619.45,UV,NUV,,55993.02619,GALEX,MIS,0
HAT-P-54,,4133.4,99.8979924,25.4824005,2,GALEX,6.37398E+18,AIS_87_1_60,100.2644072,25.72463486,54090.36763,308.05,UV,NUV,,55379.91927,GALEX,AIS,0
HAT-P-54,,4133.4,99.8979924,25.4824005,2,GALEX,6.37398E+18,AIS_87_1_60,100.2644072,25.72463486,54090.36763,308.05,UV,FUV,,55379.91927,GALEX,AIS,0
K2-400,,3578,154.5110307,3.6969271,2,GALEX,6.38193E+18,AIS_313_1_39,155.0869381,3.767673019,53442.45818,250.05,UV,NUV,,55351.01094,GALEX,AIS,0
K2-400,,3578,154.5110307,3.6969271,2,GALEX,6.38193E+18,AIS_313_1_39,155.0869381,3.767673019,53800.48787,111,UV,FUV,,55351.01094,GALEX,AIS,0
HD 96127,K2 III,4152,166.441502,44.30155,2,GALEX,6.37412E+18,AIS_91_1_55,166.0253644,44.78941945,53032.87001,399.05,UV,NUV,,55413.9255,GALEX,AIS,0
HD 96127,K2 III,4152,166.441502,44.30155,2,GALEX,6.37412E+18,AIS_91_1_55,166.0253644,44.78941945,53082.60127,182.05,UV,FUV,,55413.9255,GALEX,AIS,0
Gl 686,M1.0 V,3654,264.4764878,18.5959509,2,GALEX,6.37538E+18,AIS_127_1_8,263.916329,18.30806919,54282.5156,104,UV,NUV,,55391.8535,GALEX,AIS,0
Gl 686,M1.0 V,3654,264.4764878,18.5959509,2,GALEX,6.37538E+18,AIS_127_1_8,263.916329,18.30806919,54282.5156,104,UV,FUV,,55391.8535,GALEX,AIS,0
K2-401,K7,4213,154.987604,3.9548275,2,GALEX,6.38193E+18,AIS_313_1_39,155.0869381,3.767673019,53442.45818,250.05,UV,NUV,,55351.01094,GALEX,AIS,0
K2-401,K7,4213,154.987604,3.9548275,2,GALEX,6.38193E+18,AIS_313_1_39,155.0869381,3.767673019,53800.48787,111,UV,FUV,,55351.01094,GALEX,AIS,0
LP 791-18,,2940,165.6904843,-16.4064445,2,GALEX,6.38217E+18,AIS_320_1_74,165.441807,-16.12726138,53446.50503,327.05,UV,NUV,,55355.69462,GALEX,AIS,0
LP 791-18,,2940,165.6904843,-16.4064445,2,GALEX,6.38217E+18,AIS_320_1_74,165.441807,-16.12726138,53824.3314,109.05,UV,FUV,,55355.69462,GALEX,AIS,0
BD+20 2457,,4259,154.186782,19.8912626,2,GALEX,6.38263E+18,AIS_333_1_30,154.7901316,19.94118169,55961.37486,112,UV,NUV,,56189.54758,GALEX,AIS,0
GJ 27.1,M0.5 V,3542,9.9980016,-44.2541679,2,GALEX,6.38467E+18,AIS_391_1_21,10.3065768,-44.28433464,54369.54117,192,UV,NUV,,55370.99666,GALEX,AIS,0
GJ 27.1,M0.5 V,3542,9.9980016,-44.2541679,2,GALEX,6.38467E+18,AIS_391_1_21,10.3065768,-44.28433464,54369.54117,192,UV,FUV,,55370.99666,GALEX,AIS,0
TOI-1231,M3 V,3553,156.74726,-52.4678724,2,GALEX,6.38636E+18,AIS_439_1_79,156.5114164,-52.87370902,55951.72822,128,UV,NUV,,56189.04669,GALEX,AIS,0
LP 791-18,,2940,165.6904843,-16.4064445,2,GALEX,6.4095E+18,MISMWS_25236_0321,165.9945312,-16.93220252,55287.8067,165.05,UV,NUV,,56218.7331,GALEX,MIS,0
K2-55,,4279,333.7518786,-17.2508002,2,GALEX,6.4442E+18,CFHTLSD4_css12996,333.7528381,-17.42027495,53647.63514,1120,UV,NUV,,56209.81036,GALEX,DIS,0
K2-55,,4279,333.7518786,-17.2508002,2,GALEX,6.4442E+18,CFHTLSD4_css12996,333.7528381,-17.42027495,53647.63582,416,UV,FUV,,56209.81036,GALEX,DIS,0
L 168-9,M1 V,3800,350.0285917,-60.0657292,2,GALEX,6.38429E+18,AIS_380_1_57,350.8568754,-60.09515251,53209.39891,128,UV,FUV,,55390.6147,GALEX,AIS,0
Kepler-1663,,3905,290.4015156,48.8227234,2,GALEX,3.15421E+18,GI4_056014_KEPLER_05,290.6921524,48.28775721,54607.76047,6163.75,UV,NUV,,55310.17909,GALEX,GII,0
Kepler-1663,,3905,290.4015156,48.8227234,2,GALEX,3.15421E+18,GI4_056014_KEPLER_05,290.6921524,48.28775721,54607.76047,6163.75,UV,FUV,,55310.17909,GALEX,GII,0
Kepler-1663,,3905,290.4015156,48.8227234,2,GALEX,6.37123E+18,AIS_9_1_26,290.9794064,48.82805367,53984.63919,206,UV,NUV,,55355.92138,GALEX,AIS,0
Kepler-1663,,3905,290.4015156,48.8227234,2,GALEX,6.37123E+18,AIS_9_1_26,290.9794064,48.82805367,53984.63919,206,UV,FUV,,55355.92138,GALEX,AIS,0
Kepler-1850,,4239,287.1428295,43.6161177,2,GALEX,6.37137E+18,AIS_13_1_11,286.6714556,43.99806462,55721.85278,93,UV,NUV,,56189.15837,GALEX,AIS,0
HATS-75,,3654,60.9493919,-25.4089214,2,GALEX,6.38158E+18,AIS_303_1_16,61.19463826,-25.53283191,52975.6142,112,UV,NUV,,55384.80434,GALEX,AIS,0
HATS-75,,3654,60.9493919,-25.4089214,2,GALEX,6.38158E+18,AIS_303_1_16,61.19463826,-25.53283191,52975.6142,112,UV,FUV,,55384.80434,GALEX,AIS,0
K2-25,,3204,63.2739346,15.2477027,2,GALEX,6.40416E+18,MISMWS_18952_0173,63.29389819,14.64575,54817.02024,465.1,UV,NUV,,55797.25782,GALEX,MIS,0
K2-25,,3204,63.2739346,15.2477027,2,GALEX,6.40416E+18,MISMWS_18952_0173,63.29389819,14.64575,54817.02024,465.1,UV,FUV,,55797.25782,GALEX,MIS,0
Kepler-551,,4282,285.485045,48.0543774,2,GALEX,3.19031E+18,GI5_055009_KEPLER_02B,285.690371,48.08563578,54962.78078,5457.35,UV,NUV,,55986.23395,GALEX,GII,0
Kepler-551,,4282,285.485045,48.0543774,2,GALEX,3.19031E+18,GI5_055009_KEPLER_02B,285.690371,48.08563578,54962.78078,1293.15,UV,FUV,,55986.23395,GALEX,GII,0
K2-384,M4 V,3623,20.4998403,0.7509701,2,GALEX,6.38027E+18,AIS_266_1_47,20.97080563,0.77158571,53273.0853,222,UV,NUV,,55385.07443,GALEX,AIS,0
K2-384,M4 V,3623,20.4998403,0.7509701,2,GALEX,6.38027E+18,AIS_266_1_47,20.97080563,0.77158571,53273.0853,222,UV,FUV,,55385.07443,GALEX,AIS,0
Kepler-1089,,3688,291.0926509,49.1901729,2,GALEX,3.19013E+18,GI5_055004_KEPLER_05B,291.8345892,49.30036605,54963.94527,3369.8,UV,NUV,,55986.22861,GALEX,GII,0
Kepler-1319,,3527,290.9564463,49.3667933,2,GALEX,3.72782E+18,MISKEP_08173_0010,290.9371486,48.83334884,55728.83791,2150.45,UV,NUV,,55992.20325,GALEX,MIS,0
Kepler-436,,4299,301.7207775,44.4120856,2,GALEX,3.72867E+18,MISKEP_08508_0020,300.934771,44.37561512,55740.95176,1298.9,UV,NUV,,55992.20981,GALEX,MIS,0
Kepler-1388,,3891,283.3360156,47.1744499,2,GALEX,6.3712E+18,AIS_8_1_55,283.7257422,47.32363668,53982.31618,172,UV,NUV,,55355.91678,GALEX,AIS,0
Kepler-1388,,3891,283.3360156,47.1744499,2,GALEX,6.3712E+18,AIS_8_1_55,283.7257422,47.32363668,53982.31618,172,UV,FUV,,55355.91678,GALEX,AIS,0
Kepler-732,,3619,283.7317274,45.9585288,2,GALEX,6.37137E+18,AIS_13_1_10,283.8981767,45.48941635,53933.42073,144,UV,NUV,,55350.3809,GALEX,AIS,0
Kepler-732,,3619,283.7317274,45.9585288,2,GALEX,6.37137E+18,AIS_13_1_10,283.8981767,45.48941635,53933.42073,144,UV,FUV,,55350.3809,GALEX,AIS,0
Teegarden's Star,M7.0 V,2904,43.2691449,16.8649024,2,GALEX,6.37704E+18,AIS_174_1_84,43.75883066,16.75064002,54396.31009,192,UV,NUV,,55420.84034,GALEX,AIS,0
Ross 458,,3646,195.1912147,12.3755996,2,GALEX,6.37876E+18,AIS_223_1_72,194.7755671,12.7012817,54208.97174,109,UV,NUV,,55377.09407,GALEX,AIS,0
Ross 458,,3646,195.1912147,12.3755996,2,GALEX,6.37876E+18,AIS_223_1_72,194.7755671,12.7012817,54208.97174,109,UV,FUV,,55377.09407,GALEX,AIS,0
Kapteyn,,3550,77.9586613,-45.0430198,2,GALEX,6.38548E+18,AIS_414_1_79,78.2013881,-44.56250706,54428.51028,311.05,UV,NUV,,55427.35205,GALEX,AIS,0
K2-55,,4279,333.7518786,-17.2508002,2,GALEX,6.44423E+18,CFHTLSD4_css13017,333.4865085,-17.77905732,53649.07269,624,UV,NUV,,56209.80949,GALEX,DIS,0
K2-55,,4279,333.7518786,-17.2508002,2,GALEX,6.44423E+18,CFHTLSD4_css13017,333.4865085,-17.77905732,53649.07366,416,UV,FUV,,56209.80949,GALEX,DIS,0
Kepler-1319,,3527,290.9564463,49.3667933,2,GALEX,6.455E+18,KEPLER_08173_0010_css33043,290.9672433,48.87069754,55020.36362,830.4,UV,NUV,,56209.91723,GALEX,DIS,0
G 9-40,M2.5 V,3348,134.7188514,21.0747961,2,GALEX,3.72128E+18,MISGCSAN_16304_2282,134.7436057,20.50109227,54546.40502,1605.45,UV,NUV,,55275.16309,GALEX,MIS,0
GJ 3942,M0,3867,242.2645452,52.9441443,2,GALEX,3.8808E+18,MISGCSN2_10493_0117,242.6427008,53.12356461,55406.16985,399.2,UV,NUV,,55993.01767,GALEX,MIS,0
Kepler-834,,3750,287.0544674,45.1803351,2,GALEX,3.73028E+18,MISKEP_10696_0010,286.6582249,44.92020871,55774.15532,1255,UV,NUV,,55992.2278,GALEX,MIS,0
