Filename,NUV,FUV,EUV
Teff=3380.logg=5.1.mass=0.262,1339743476.8544100,2886.489953767850,4.46486094244934E-09
Teff=3380.logg=5.15.mass=0.262,1327827068.8559500,2878.427740142630,4.41888297048459E-09
Teff=3380.logg=5.2.mass=0.262,1328897657.3598400,2946.0981667368200,4.58717901151255E-09
Teff=3380.logg=5.mass=0.262,1361669051.3325500,2907.864809802440,4.54095899329107E-09
Teff=3390.logg=4.5.mass=0.262,1295826801.2760300,2477.1772727759700,3.0744071757047E-09
Teff=3390.logg=4.55.mass=0.262,1295548727.1096900,2491.520899130430,3.16357503841658E-09
Teff=3390.logg=4.6.mass=0.262,1293868591.7607200,2502.794168944180,3.24224651142088E-09
Teff=3390.logg=4.65.mass=0.262,1290615296.723530,2511.5944341844800,3.31087670338439E-09
Teff=3390.logg=4.7.mass=0.262,1475278154.4740600,3232.1217979528500,5.29056600292156E-09
Teff=3390.logg=4.75.mass=0.262,1465985593.2616600,3334.4941941096700,5.57253585859429E-09
Teff=3390.logg=4.8.mass=0.262,1388046050.710960,3090.346003351130,4.91819072170373E-09
Teff=3390.logg=4.85.mass=0.262,1450444241.0201200,3387.74411176065,5.84183309718046E-09
Teff=3390.logg=4.9.mass=0.262,1430864069.7707300,3379.126890076070,5.855689998971E-09
Teff=3390.logg=4.95.mass=0.262,1456099379.2745100,3540.4126858675300,6.4014509053294E-09
Teff=3390.logg=5.05.mass=0.262,1432703589.223030,3497.019604917900,6.33415526623225E-09
Teff=3390.logg=5.1.mass=0.262,1419715344.3973900,3473.7732181737900,6.26592908330478E-09
Teff=3390.logg=5.15.mass=0.262,1406121277.6952200,3451.779571162320,6.18666987056663E-09
Teff=3390.logg=5.2.mass=0.262,1406262744.0225700,3526.033864885210,6.41815260384202E-09
Teff=3390.logg=5.mass=0.262,1445896982.3882100,3525.887849828530,6.40503588351866E-09
Teff=3400.logg=4.5.mass=0.262,1368870358.2010200,2942.001963456590,4.10238831723172E-09
Teff=3400.logg=4.55.mass=0.262,1369554469.1880600,2964.8522133461000,4.24294115197858E-09
Teff=3400.logg=4.6.mass=0.262,1368431218.7843800,2983.0040173369200,4.37004695546932E-09
Teff=3400.logg=4.65.mass=0.262,1366115964.4147400,2997.4454293259700,4.48312796018695E-09
Teff=3400.logg=4.7.mass=0.262,1375051997.86317,3095.672295532910,4.81064728438633E-09
Teff=3400.logg=4.75.mass=0.262,1601377769.6682900,4118.274810630990,8.08155601647161E-09
Teff=3400.logg=4.8.mass=0.262,1495333796.1086400,3773.089060766330,6.93939987210152E-09
Teff=3400.logg=4.85.mass=0.262,1549295616.8652300,4036.100480607380,7.95878673266723E-09
Teff=3400.logg=4.9.mass=0.262,1479119584.084390,3823.967275342980,7.25594267215124E-09
Teff=3400.logg=4.95.mass=0.262,1523285481.1886400,4098.251806199080,8.26471066471098E-09
Teff=3400.logg=5.05.mass=0.262,1521203963.0633700,4204.5148669393,8.76472265828884E-09
Teff=3400.logg=5.1.mass=0.262,1507070750.2308000,4166.577785113020,8.66704608355615E-09
Teff=3400.logg=5.15.mass=0.262,1492235900.401110,4129.95669447517,8.55316449850517E-09
Teff=3400.logg=5.2.mass=0.262,1492952011.7631500,4251.089170567020,8.99245351344547E-09
Teff=3400.logg=5.mass=0.262,1534353632.8668200,4225.247546913730,8.78049992942376E-09
